02-12-2016 01:49:14  #  start point: 65  #  data number: 5
test_data: [ 1,  2]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  3,  8, 10]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  3,  8, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  3,  9, 10]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  3,  9, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  3, 10, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  5,  6]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  5,  7]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  5,  8]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  5,  9]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  5, 10]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  5, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  6,  7]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  6,  8]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  6,  9]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  6, 10]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  6, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  7,  8]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  7,  9]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  7, 10]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  7, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  8,  9]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  8, 10]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  8, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  9, 10]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4,  9, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  4, 10, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  5,  6,  7]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  5,  6,  8]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  5,  6,  9]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  5,  6, 10]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 2,  5,  6, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  5,  7,  8]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  5,  7,  9]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  5,  7, 10]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  5,  7, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  5,  8,  9]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  5,  8, 10]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  5,  8, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  5,  9, 10]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  5,  9, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  5, 10, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  6,  7,  8]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  6,  7,  9]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  6,  7, 10]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  6,  7, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  6,  8,  9]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  6,  8, 10]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  6,  8, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  6,  9, 10]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  6,  9, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  6, 10, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  7,  8,  9]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  7,  8, 10]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  7,  8, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  7,  9, 10]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  7,  9, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  7, 10, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  8,  9, 10]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  8,  9, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  8, 10, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 2,  9, 10, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 3,  4,  5,  6]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  4,  5,  7]  #  total: 360  #  correct_rate: 0.997222
test_data: [ 3,  4,  5,  8]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 3,  4,  5,  9]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 3,  4,  5, 10]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  4,  5, 11]  #  total: 360  #  correct_rate: 0.977778
test_data: [ 3,  4,  6,  7]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  4,  6,  8]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  4,  6,  9]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  4,  6, 10]  #  total: 360  #  correct_rate: 0.988889
test_data: [ 3,  4,  6, 11]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  4,  7,  8]  #  total: 360  #  correct_rate: 0.969444
test_data: [ 3,  4,  7,  9]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 3,  4,  7, 10]  #  total: 360  #  correct_rate: 0.972222
test_data: [ 3,  4,  7, 11]  #  total: 360  #  correct_rate: 0.966667
test_data: [ 3,  4,  8,  9]  #  total: 360  #  correct_rate: 0.986111
test_data: [ 3,  4,  8, 10]  #  total: 360  #  correct_rate: 0.966667
test_data: [ 3,  4,  8, 11]  #  total: 360  #  correct_rate: 0.977778
test_data: [ 3,  4,  9, 10]  #  total: 360  #  correct_rate: 0.980556
test_data: [ 3,  4,  9, 11]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 3,  4, 10, 11]  #  total: 360  #  correct_rate: 0.969444
test_data: [ 3,  5,  6,  7]  #  total: 360  #  correct_rate: 0.969444
test_data: [ 3,  5,  6,  8]  #  total: 360  #  correct_rate: 0.980556
test_data: [ 3,  5,  6,  9]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  5,  6, 10]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  5,  6, 11]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  5,  7,  8]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  5,  7,  9]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 3,  5,  7, 10]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  5,  7, 11]  #  total: 360  #  correct_rate: 0.963889
test_data: [ 3,  5,  8,  9]  #  total: 360  #  correct_rate: 0.997222
test_data: [ 3,  5,  8, 10]  #  total: 360  #  correct_rate: 0.980556
test_data: [ 3,  5,  8, 11]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  5,  9, 10]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 3,  5,  9, 11]  #  total: 360  #  correct_rate: 0.991667
test_data: [ 3,  5, 10, 11]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  6,  7,  8]  #  total: 360  #  correct_rate: 0.980556
test_data: [ 3,  6,  7,  9]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  6,  7, 10]  #  total: 360  #  correct_rate: 0.977778
test_data: [ 3,  6,  7, 11]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  6,  8,  9]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  6,  8, 10]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  6,  8, 11]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  6,  9, 10]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  6,  9, 11]  #  total: 360  #  correct_rate: 0.994444
test_data: [ 3,  6, 10, 11]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  7,  8,  9]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  7,  8, 10]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  7,  8, 11]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  7,  9, 10]  #  total: 360  #  correct_rate: 0.980556
test_data: [ 3,  7,  9, 11]  #  total: 360  #  correct_rate: 0.977778
test_data: [ 3,  7, 10, 11]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  8,  9, 10]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  8,  9, 11]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  8, 10, 11]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 3,  9, 10, 11]  #  total: 360  #  correct_rate: 0.963889
test_data: [ 4,  5,  6,  7]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 4,  5,  6,  8]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 4,  5,  6,  9]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 4,  5,  6, 10]  #  total: 360  #  correct_rate: 0.966667
test_data: [ 4,  5,  6, 11]  #  total: 360  #  correct_rate: 0.994444
test_data: [ 4,  5,  7,  8]  #  total: 360  #  correct_rate: 0.994444
test_data: [ 4,  5,  7,  9]  #  total: 360  #  correct_rate: 0.997222
test_data: [ 4,  5,  7, 10]  #  total: 360  #  correct_rate: 0.944444
test_data: [ 4,  5,  7, 11]  #  total: 360  #  correct_rate: 0.986111
test_data: [ 4,  5,  8,  9]  #  total: 360  #  correct_rate: 0.997222
test_data: [ 4,  5,  8, 10]  #  total: 360  #  correct_rate: 0.966667
test_data: [ 4,  5,  8, 11]  #  total: 360  #  correct_rate: 0.983333
test_data: [ 4,  5,  9, 10]  #  total: 360  #  correct_rate: 0.966667
test_data: [ 4,  5,  9, 11]  #  total: 360  #  correct_rate: 0.994444
test_data: [ 4,  5, 10, 11]  #  total: 360  #  correct_rate: 0.950000
test_data: [ 4,  6,  7,  8]  #  total: 360  #  correct_rate: 0.997222
test_data: [ 4,  6,  7,  9]  #  total: 360  #  correct_rate: 1.000000
test_data: [ 4,  6,  7, 10]  #  total: 360  #  correct_rate: 0.961111
test_data: [ 4,  6,  7, 11]  #  total: 360  #  correct_rate: 0.997222
test_data: [ 4,  6,  8,  9]  #  total: 360  #  correct_rate: 0.997222
test_data: [ 4,  6,  8, 10]  #  total: 360  #  correct_rate: 0.980556
test_data: [ 4,  6,  8, 11]  #  total: 360  #  correct_rate: 0.997222
test_data: [ 4,  6,  9, 10]  #  total: 360  #  correct_rate: 0.986111
test_data: [ 4,  6,  9, 11]  #  total: 360  #  correct_rate: 0.997222
test_data: [ 4,  6, 10, 11]  #  total: 360  #  correct_rate: 0.986111
test_data: [ 4,  7,  8,  9]  #  total: 360  #  correct_rate: 0.994444
test_data: [ 4,  7,  8, 10]  #  total: 360  #  correct_rate: 0.969444
test_data: [ 4,  7,  8, 11]  #  total: 360  #  correct_rate: 0.991667
test_data: [ 4,  7,  9, 10]  #  total: 360  #  correct_rate: 0.969444
test_data: [ 4,  7,  9, 11]  #  total: 360  #  correct_rate: 0.994444
test_data: [ 4,  7, 10, 11]  #  total: 360  #  correct_rate: 0.972222
test_data: [ 4,  8,  9, 10]  #  total: 360  #  correct_rate: 0.980556
test_data: [ 4,  8,  9, 11]  #  total: 360  #  correct_rate: 0.991667
test_data: [ 4,  8, 10, 11]  #  total: 360  #  correct_rate: 0.961111
test_data: [ 4,  9, 10, 11]  #  total: 360  #  correct_rate: 0.986111
test_data: [ 5,  6,  7,  8]  #  total: 360  #  correct_rate: 0.841667
test_data: [ 5,  6,  7,  9]  #  total: 360  #  correct_rate: 0.722222
test_data: [ 5,  6,  7, 10]  #  total: 360  #  correct_rate: 0.863889
test_data: [ 5,  6,  7, 11]  #  total: 360  #  correct_rate: 0.875000
test_data: [ 5,  6,  8,  9]  #  total: 360  #  correct_rate: 0.738889
test_data: [ 5,  6,  8, 10]  #  total: 360  #  correct_rate: 0.819444
test_data: [ 5,  6,  8, 11]  #  total: 360  #  correct_rate: 0.875000
test_data: [ 5,  6,  9, 10]  #  total: 360  #  correct_rate: 0.713889
test_data: [ 5,  6,  9, 11]  #  total: 360  #  correct_rate: 0.819444
test_data: [ 5,  6, 10, 11]  #  total: 360  #  correct_rate: 0.866667
test_data: [ 5,  7,  8,  9]  #  total: 360  #  correct_rate: 0.891667
test_data: [ 5,  7,  8, 10]  #  total: 360  #  correct_rate: 0.886111
test_data: [ 5,  7,  8, 11]  #  total: 360  #  correct_rate: 0.877778
test_data: [ 5,  7,  9, 10]  #  total: 360  #  correct_rate: 0.825000
test_data: [ 5,  7,  9, 11]  #  total: 360  #  correct_rate: 0.850000
test_data: [ 5,  7, 10, 11]  #  total: 360  #  correct_rate: 0.877778
test_data: [ 5,  8,  9, 10]  #  total: 360  #  correct_rate: 0.855556
test_data: [ 5,  8,  9, 11]  #  total: 360  #  correct_rate: 0.869444
test_data: [ 5,  8, 10, 11]  #  total: 360  #  correct_rate: 0.888889
test_data: [ 5,  9, 10, 11]  #  total: 360  #  correct_rate: 0.883333
test_data: [ 6,  7,  8,  9]  #  total: 360  #  correct_rate: 0.605556
test_data: [ 6,  7,  8, 10]  #  total: 360  #  correct_rate: 0.716667
test_data: [ 6,  7,  8, 11]  #  total: 360  #  correct_rate: 0.708333
test_data: [ 6,  7,  9, 10]  #  total: 360  #  correct_rate: 0.586111
test_data: [ 6,  7,  9, 11]  #  total: 360  #  correct_rate: 0.588889
test_data: [ 6,  7, 10, 11]  #  total: 360  #  correct_rate: 0.716667
test_data: [ 6,  8,  9, 10]  #  total: 360  #  correct_rate: 0.638889
test_data: [ 6,  8,  9, 11]  #  total: 360  #  correct_rate: 0.644444
test_data: [ 6,  8, 10, 11]  #  total: 360  #  correct_rate: 0.780556
test_data: [ 6,  9, 10, 11]  #  total: 360  #  correct_rate: 0.705556
test_data: [ 7,  8,  9, 10]  #  total: 360  #  correct_rate: 0.994444
test_data: [ 7,  8,  9, 11]  #  total: 360  #  correct_rate: 0.994444
test_data: [ 7,  8, 10, 11]  #  total: 360  #  correct_rate: 0.988889
test_data: [ 7,  9, 10, 11]  #  total: 360  #  correct_rate: 0.994444
test_data: [ 8,  9, 10, 11]  #  total: 360  #  correct_rate: 1.000000
